tradeDate,closeIndex,highestIndex,lowestIndex,turnoverVol,CHG,CHGPct
2019-03-29,3872.3412,3876.379,3739.7739,21563910300,143.9459,0.038608
2019-04-01,3973.928,3982.9091,3901.1698,27138270400,101.5868,0.026234
2019-04-02,3971.2852,3988.0975,3956.5059,22600034100,-2.6428,-0.000665
2019-04-03,4022.1566,4026.4972,3939.7837,23191736800,50.8714,0.01281
2019-04-04,4062.2309,4072.1138,4021.7055,26041093900,40.0743,0.009963
2019-04-08,4057.2286,4122.6034,4017.4887,26750557600,-5.0023,-0.001231
2019-04-09,4075.4301,4084.243,4038.2825,18295680800,18.2015,0.004486
2019-04-10,4085.847,4115.378,4035.4741,19468761300,10.4169,0.002556
2019-04-11,3997.5778,4097.1249,3990.239,16904964100,-88.2692,-0.021604
2019-04-12,3988.6168,4006.9335,3961.464,13586211800,-8.961,-0.002242
2019-04-15,3975.5244,4085.3882,3974.2264,18264557100,-13.0924,-0.003282
2019-04-16,4085.7891,4085.7891,3943.4879,20204196600,110.2647,0.027736
2019-04-17,4087.2398,4106.6158,4057.5032,18036711700,1.4507,0.000355
2019-04-18,4072.0753,4094.0533,4056.2356,14656212300,-15.1645,-0.00371
2019-04-19,4120.6078,4120.6356,4046.2042,15079491000,48.5325,0.011918
2019-04-22,4025.6109,4126.0907,4015.4748,18935374500,-94.9969,-0.023054
2019-04-23,4019.0053,4061.0858,4005.2832,15561165000,-6.6056,-0.001641
2019-04-24,4030.0887,4044.3375,3967.8058,14549869500,11.0834,0.002758
2019-04-25,3941.816,4022.5631,3938.3251,15972207100,-88.2727,-0.021903
2019-04-26,3889.2748,3943.8331,3887.2525,14200806800,-52.5412,-0.013329
2019-04-29,3900.3339,3953.2288,3875.452,15387092700,11.0591,0.002843
2019-04-30,3913.211,3923.1082,3885.147,11623337600,12.8771,0.003302
2019-05-06,3684.6168,3791.6119,3647.1405,19747288200,-228.5942,-0.058416
2019-05-07,3720.6684,3738.1767,3671.8341,13284765400,36.0516,0.009784
2019-05-08,3667.4574,3722.9325,3642.4981,11286735500,-53.211,-0.014301
2019-05-09,3599.7001,3656.8966,3584.8227,10103739400,-67.7573,-0.018475
2019-05-10,3730.4513,3732.9238,3589.2906,14800384700,130.7512,0.036323
2019-05-13,3668.7255,3702.9012,3658.0004,10339186000,-61.7258,-0.016546
2019-05-14,3645.1503,3683.2619,3630.4388,10231346000,-23.5752,-0.006426
2019-05-15,3727.0923,3741.0406,3674.9931,11016176900,81.942,0.02248
2019-05-16,3743.9635,3745.1405,3707.9032,11625827400,16.8712,0.004527
2019-05-17,3648.7609,3745.3555,3637.5826,12845324500,-95.2026,-0.025428
2019-05-20,3617.7924,3644.5,3583.8324,10896347700,-30.9685,-0.008487
2019-05-21,3666.7762,3690.0884,3610.6817,11102292000,48.9838,0.01354
2019-05-22,3649.3796,3679.2727,3634.7479,9834612800,-17.3966,-0.004744
2019-05-23,3583.9646,3631.4743,3578.1129,9989778100,-65.415,-0.017925
2019-05-24,3593.9139,3623.3904,3580.7853,8093404800,9.9493,0.002776
2019-05-27,3637.1971,3648.0267,3556.2567,10883087100,43.2832,0.012043
2019-05-28,3672.2605,3683.2306,3627.7878,11788624000,35.0634,0.00964
2019-05-29,3663.909,3693.2273,3637.3481,9335544100,-8.3515,-0.002274
2019-05-30,3641.1833,3650.9718,3612.6248,9420256100,-22.7257,-0.006203
2019-05-31,3629.7893,3668.1796,3627.5448,8922226700,-11.394,-0.003129
2019-06-03,3632.0127,3672.8136,3613.1274,10072318000,2.2234,0.000613
2019-06-04,3598.4666,3636.128,3584.4612,8709709400,-33.5461,-0.009236
2019-06-05,3597.105,3634.4536,3593.9515,8864202000,-1.3616,-0.000378
2019-06-06,3564.6778,3601.0356,3557.0167,8553440300,-32.4272,-0.009015
2019-06-10,3610.7435,3623.7301,3568.2787,9237506100,46.0657,0.012923
2019-06-11,3719.2759,3723.1419,3617.5239,14348280600,108.5324,0.030058
2019-06-12,3691.0957,3711.8793,3683.9394,11917885300,-28.1802,-0.007577
2019-06-13,3685.3933,3697.5917,3654.2742,9633171800,-5.7024,-0.001545
2019-06-14,3654.8799,3709.6521,3650.9096,10181700400,-30.5134,-0.00828
2019-06-17,3654.8248,3683.7743,3645.4982,7297667800,-0.0551,-1.5e-05
2019-06-18,3667.6185,3675.6452,3638.78,7069226600,12.7937,0.0035
2019-06-19,3715.9381,3771.347,3715.1331,12559571500,48.3196,0.013175
2019-06-20,3828.5183,3845.7912,3717.1857,16887207300,112.5802,0.030297
2019-06-21,3833.9383,3856.0856,3817.3068,15363515500,5.42,0.001416
2019-06-24,3841.2659,3853.5452,3819.7692,10008462100,7.3276,0.001911
2019-06-25,3801.3098,3838.0578,3755.0099,12407591200,-39.9561,-0.010402
2019-06-26,3794.331,3809.758,3771.7164,8182028300,-6.9788,-0.001836
2019-06-27,3834.8172,3854.0801,3805.8328,10531635800,40.4862,0.01067
2019-06-28,3825.5873,3835.2326,3803.0546,8476613900,-9.2299,-0.002407
2019-07-01,3935.8116,3936.668,3886.909,15837034000,110.2243,0.028812
2019-07-02,3937.1691,3942.4257,3918.9378,13186349600,1.3575,0.000345
2019-07-03,3893.5341,3927.4365,3878.8405,11199260300,-43.635,-0.011083
2019-07-04,3873.1019,3906.8894,3854.693,9934225600,-20.4322,-0.005248
2019-07-05,3893.2025,3900.3095,3857.928,7400652700,20.1006,0.00519
2019-07-08,3802.7897,3875.7547,3775.0259,10953908600,-90.4128,-0.023223
2019-07-09,3793.1297,3811.0993,3774.7641,7484273200,-9.66,-0.00254
2019-07-10,3786.739,3810.396,3774.2304,7283394800,-6.3907,-0.001685
2019-07-11,3785.221,3830.7387,3774.4137,7531196500,-1.518,-0.000401
2019-07-12,3808.7311,3820.2354,3774.5224,7546596700,23.5101,0.006211
2019-07-15,3824.1878,3844.8683,3745.8549,10120522200,15.4567,0.004058
2019-07-16,3806.8449,3828.3256,3799.8665,8073095200,-17.3429,-0.004535
2019-07-17,3804.6384,3820.2713,3787.8973,9518388500,-2.2065,-0.00058
2019-07-18,3768.4019,3793.3916,3767.9958,8749644500,-36.2365,-0.009524
2019-07-19,3807.9551,3828.1514,3787.5079,8808614900,39.5532,0.010496
2019-07-22,3781.6832,3816.5387,3765.4428,9210137700,-26.2719,-0.006899
2019-07-23,3789.9135,3792.9647,3768.7614,7131334600,8.2303,0.002176
2019-07-24,3819.8325,3840.0579,3803.5738,9094068400,29.919,0.007894
2019-07-25,3851.0665,3851.0665,3812.9532,9374041700,31.234,0.008177
2019-07-26,3858.5688,3863.5878,3832.5223,8325930000,7.5023,0.001948
2019-07-29,3854.2704,3862.7467,3842.426,8481437000,-4.2984,-0.001114
2019-07-30,3870.3176,3890.7298,3861.5698,9412395500,16.0472,0.004163
2019-07-31,3835.3589,3856.745,3830.0914,8215115500,-34.9587,-0.009033
2019-08-01,3803.4694,3831.2641,3791.546,8411418000,-31.8895,-0.008315
2019-08-02,3747.4379,3754.5326,3720.0584,10833589700,-56.0315,-0.014732
2019-08-05,3675.6884,3739.5031,3675.6884,10132598100,-71.7495,-0.019146
2019-08-06,3636.3289,3649.8953,3575.8626,12983387100,-39.3595,-0.010708
2019-08-07,3621.431,3659.0778,3621.431,8423871600,-14.8979,-0.004097
2019-08-08,3669.2936,3675.4603,3646.9386,8845770700,47.8626,0.013216
2019-08-09,3633.5296,3689.1774,3628.1163,8529558000,-35.764,-0.009747
2019-08-12,3699.1047,3699.1047,3643.3161,8208305600,65.5751,0.018047
2019-08-13,3665.7515,3686.4302,3658.0126,7650030200,-33.3532,-0.009017
2019-08-14,3682.4015,3717.5579,3680.6086,9120259000,16.65,0.004542
2019-08-15,3694.0006,3694.2985,3612.1108,8859883200,11.5991,0.00315
2019-08-16,3710.5386,3738.0964,3687.0751,8831916900,16.538,0.004477
2019-08-19,3791.0946,3791.0946,3720.6894,13932701300,80.556,0.02171
2019-08-20,3787.7324,3799.8977,3778.7306,10860208800,-3.3622,-0.000887
2019-08-21,3781.7579,3792.5955,3775.4474,8229988000,-5.9745,-0.001577
2019-08-22,3793.5061,3797.329,3771.2048,8580779200,11.7482,0.003107
2019-08-23,3820.8638,3829.3607,3788.0345,8795458300,27.3577,0.007212
2019-08-26,3765.9105,3778.8665,3753.1646,9385926900,-54.9533,-0.014382
2019-08-27,3816.9459,3848.2358,3790.873,12473147800,51.0354,0.013552
2019-08-28,3802.5844,3822.5883,3790.1384,8875081200,-14.3615,-0.003763
2019-08-29,3790.1867,3808.5954,3774.3968,8408338700,-12.3977,-0.00326
2019-08-30,3799.5863,3828.9698,3778.9189,9669515000,9.3996,0.00248
2019-09-02,3848.3198,3855.7768,3799.8166,11028934900,48.7335,0.012826
2019-09-03,3853.6106,3856.6813,3833.7571,9771463100,5.2908,0.001375
2019-09-04,3886.0012,3886.0012,3846.4215,12662861500,32.3906,0.008405
2019-09-05,3925.323,3970.0038,3909.2087,18165623100,39.3218,0.010119
2019-09-06,3948.5075,3948.5397,3922.3361,12188237600,23.1845,0.005906
2019-09-09,3972.9484,3985.239,3954.8755,14680975400,24.4409,0.00619
2019-09-10,3959.265,3976.9225,3938.7441,13088938600,-13.6834,-0.003444
2019-09-11,3930.0999,3971.2237,3922.9531,13159487500,-29.1651,-0.007366
2019-09-12,3972.3799,3975.9311,3933.4366,11024127300,42.28,0.010758
2019-09-16,3957.7154,3982.204,3943.3734,11025980500,-14.6645,-0.003692
2019-09-17,3891.2208,3947.1577,3879.4852,11369431700,-66.4946,-0.016801
2019-09-18,3910.0837,3923.1462,3902.5109,8205615200,18.8629,0.004848
2019-09-19,3924.3823,3924.3823,3897.0666,8598423800,14.2986,0.003657
2019-09-20,3935.6511,3942.224,3921.4124,10345595500,11.2688,0.002871
2019-09-23,3890.6616,3925.1858,3868.214,9403622500,-44.9895,-0.011431
2019-09-24,3901.0758,3927.0115,3886.1404,8778323000,10.4142,0.002677
2019-09-25,3870.9837,3889.839,3867.2277,8952083500,-30.0921,-0.007714
2019-09-26,3841.1388,3890.7452,3840.2472,10269830100,-29.8449,-0.00771
2019-09-27,3852.6534,3859.5003,3832.2466,7400394700,11.5146,0.002998
2019-09-30,3814.5282,3857.2319,3813.5491,6593131300,-38.1252,-0.009896
2019-10-08,3837.6791,3861.6429,3818.5894,7665786000,23.1509,0.006069
2019-10-09,3843.2392,3845.3403,3805.0671,7585451200,5.5601,0.001449
2019-10-10,3874.6391,3877.142,3829.4328,7922269400,31.3999,0.00817
2019-10-11,3911.7253,3922.3694,3868.8417,9341257700,37.0862,0.009572
2019-10-14,3953.2411,3983.8117,3934.7325,12239361100,41.5158,0.010613
2019-10-15,3936.2498,3953.1645,3928.151,8527394900,-16.9913,-0.004298
2019-10-16,3922.6854,3964.0456,3919.0169,8322970700,-13.5644,-0.003446
2019-10-17,3925.2216,3935.8123,3913.9173,6486374500,2.5362,0.000647
2019-10-18,3869.3777,3940.5409,3864.9652,8232114000,-55.8439,-0.014227
2019-10-21,3880.8398,3884.7447,3856.0374,7418291800,11.4621,0.002962
2019-10-22,3895.8809,3897.4352,3870.5486,6891856600,15.0411,0.003876
2019-10-23,3871.0848,3901.4243,3862.1965,7019862500,-24.7961,-0.006365
2019-10-24,3870.6678,3890.1955,3852.5828,7133457500,-0.417,-0.000108
2019-10-25,3896.7923,3899.7223,3849.0337,7745362000,26.1245,0.006749
2019-10-28,3926.585,3927.7959,3897.8175,9740602000,29.7927,0.007645
2019-10-29,3910.226,3932.3745,3910.226,8225707500,-16.359,-0.004166
2019-10-30,3891.2255,3908.0999,3883.4468,7787292300,-19.0005,-0.004859
2019-10-31,3886.7519,3907.1505,3878.8757,8671453900,-4.4736,-0.00115
2019-11-01,3952.3872,3956.0797,3876.4164,10068961200,65.6353,0.016887
2019-11-04,3978.1216,3985.3573,3964.0052,10419385500,25.7344,0.006511
2019-11-05,4002.8128,4030.6381,3970.8664,11291188000,24.6912,0.006207
2019-11-06,3984.8816,4007.5012,3973.7762,9731295200,-17.9312,-0.00448
2019-11-07,3991.8749,4005.3829,3975.5475,8725489800,6.9933,0.001755
2019-11-08,3973.0107,4022.0362,3971.5726,9710694800,-18.8642,-0.004726
2019-11-11,3902.9783,3948.6186,3897.5504,9415562100,-70.0324,-0.017627
2019-11-12,3903.6888,3914.8821,3877.7397,7654306900,0.7105,0.000182
2019-11-13,3899.9815,3908.4196,3882.4314,7674907800,-3.7073,-0.00095
2019-11-14,3905.857,3916.9459,3895.1415,8700844600,5.8755,0.001507
2019-11-15,3877.0892,3915.1049,3877.0892,8373091700,-28.7678,-0.007365
2019-11-18,3907.9291,3913.1029,3868.3166,7664599300,30.8399,0.007954
2019-11-19,3947.0392,3947.0392,3902.3776,8216102500,39.1101,0.010008
2019-11-20,3907.8641,3943.2273,3901.9865,7681533300,-39.1751,-0.009925
2019-11-21,3889.598,3901.8262,3875.9682,6913053800,-18.2661,-0.004674
2019-11-22,3849.9948,3918.8385,3833.5033,9104263900,-39.6032,-0.010182
2019-11-25,3878.2061,3878.2507,3839.4201,10606628900,28.2113,0.007328
2019-11-26,3891.6533,3899.1097,3869.5948,11151353700,13.4472,0.003467
2019-11-27,3875.6186,3889.9783,3862.7011,7643730500,-16.0347,-0.00412
2019-11-28,3862.3029,3887.6903,3852.0105,6523011900,-13.3157,-0.003436
2019-11-29,3828.6706,3861.6584,3804.8291,7414433100,-33.6323,-0.008708
2019-12-02,3836.0589,3854.7509,3829.3126,7741217300,7.3883,0.00193
2019-12-03,3851.0873,3851.1205,3811.6281,7361124000,15.0284,0.003918
2019-12-04,3849.819,3852.9922,3831.0747,7968338500,-1.2683,-0.000329
2019-12-05,3879.3638,3883.4031,3859.8223,8905119300,29.5448,0.007674
2019-12-06,3902.3853,3902.3853,3878.7002,7864888700,23.0215,0.005934
2019-12-09,3895.4468,3911.9682,3885.2507,9535380600,-6.9385,-0.001778
2019-12-10,3900.3843,3900.959,3882.0877,8626292800,4.9375,0.001268
2019-12-11,3902.7492,3909.3854,3890.341,9976548000,2.3649,0.000606
2019-12-12,3891.0242,3908.4537,3886.1188,8470833000,-11.725,-0.003004
2019-12-13,3968.2211,3969.4568,3925.2757,14857134900,77.1969,0.01984
2019-12-16,3987.5464,3987.5866,3953.5126,14848667000,19.3253,0.00487
2019-12-17,4041.7996,4067.1355,3984.5193,20116293700,54.2532,0.013606
2019-12-18,4032.7826,4057.64,4025.3433,15135176400,-9.017,-0.002231
2019-12-19,4027.1495,4038.5435,4014.8951,11790055800,-5.6331,-0.001397
2019-12-20,4017.2527,4046.7261,4014.9296,12126766200,-9.8968,-0.002458
2019-12-23,3967.0962,4032.1721,3964.3798,12281624600,-50.1565,-0.012485
2019-12-24,3992.9581,3994.5092,3963.6653,9598904500,25.8619,0.006519
2019-12-25,3990.8671,4000.5556,3976.3559,9493889000,-2.091,-0.000524
2019-12-26,4025.9879,4025.9879,3993.5413,10886064000,35.1208,0.0088
2019-12-27,4022.0278,4066.7964,4019.7223,15092641100,-3.9601,-0.000984
2019-12-30,4081.6334,4083.6901,4001.4951,15597148800,59.6056,0.01482
2019-12-31,4096.5821,4098.1444,4069.0086,12326425800,14.9487,0.003662
